"","CognitiveLoad","Attention","Boredom","Frustration","Confusion","Stress","Engagement"
"1",0.0773140846608625,0.583235498347992,0.0514573372607288,0.113217471123318,0.0417681897680855,0.0647213352899009,0.596474830896712
"2",0.0616877461985718,0.936316008701618,0.0276438192348729,0.233096103350163,0.0480551958222805,0.0218885876645457,0.643089243762761
"3",0.0969315289197511,0.630628626480169,0.0818461890702099,0.112815103129052,0.0530745781999832,0.062180456031196,0.587823770121952
"4",0.0930847107928122,0.892883546995241,0.0498230766333919,0.261454789766228,0.0295105974222396,0.00948844837457455,0.633047155084315
"5",0.0848475517400897,0.502575295826619,0.00969495586096349,0.27329668409235,0.00401571712471779,0.0274364634776951,0.531669618078809
"6",0.0871804381652113,0.957152283112112,0.0219974499953389,0.212131186003963,0.00323845495121213,0.0790973403655821,0.620487309770219
"7",0.0983988179032401,0.859451061873685,0.0571454470678572,0.271263918717977,0.0216115400139174,0.0123113252949187,0.545272930990188
"8",0.0842095012237912,0.844231180310706,0.071109285219275,0.256255773177369,0.00555941730616327,0.0678752619443194,0.642549022290537
"9",0.0966457731322458,0.676682415356897,0.0161810876450574,0.197812247156297,0.0459006956142102,0.0675739354752238,0.620994729363333
"10",0.109174339181435,0.45602884263758,0.0577116357917518,0.124980261227693,0.0216191938079121,0.068358068566154,0.539215929188226
"11",0.0861698050255616,0.902288172767379,0.0656397557816982,0.118985632879935,0.0104379117416935,0.0739127171150722,0.675163301632966
"12",0.0910947161202723,0.567210603601142,0.0134443056419971,0.270704221360489,0.0410900949725926,0.00523528993820643,0.55206447371162
"13",0.0667400789813081,0.927947399348282,0.00123143178960116,0.10582831666022,0.0223714750950745,0.0483286518320567,0.549474702303484
"14",0.103629895727662,0.689859535312054,0.0101655700867542,0.27187115347034,0.0129358774163805,0.0291996717496591,0.548662061011458
"15",0.100255684875401,0.515070490083948,0.0137228118705904,0.0997904309663278,0.00363010056780977,0.0506734213554976,0.564621994810342
"16",0.0897342657495194,0.767307428002241,0.0754798827013695,0.285623503781454,0.0634380850197263,0.0179997308214646,0.554254614293436
"17",0.113942656741933,0.486689987205119,0.016917867473958,0.125500775754757,0.00371101853311144,0.010391094389148,0.55601385511071
"18",0.082239592793968,0.588820059197403,0.0675474914356768,0.129171584361831,0.049438548474768,0.0541144097028229,0.62609412446402
"19",0.076480476572035,0.943242812367102,0.0399929941969602,0.143707334922688,0.0140921909448114,0.0839451216780527,0.560588508776656
"20",0.0845328064684576,0.682360703255836,0.0205323003411316,0.230878434888448,0.0168839667354614,0.0775285527443067,0.585615598964859
"21",0.079633186931359,0.448639086294538,0.0673946069490234,0.212705620034561,0.0758483083861247,0.057600905096218,0.691415373600004
"22",0.0912968789718246,0.752432470207033,0.0569671823662709,0.160945120214368,0.0475369001497305,0.042184593750255,0.598700730449974
"23",0.0892241750036286,0.527445473428975,0.0772551282572835,0.137440062720169,0.0608875428619958,0.0858937573498551,0.628824660720502
"24",0.0800199637623794,0.442606999261033,0.0386740100568924,0.123218868922426,0.0370046441606109,0.0659730586645494,0.600460207877703
"25",0.0853801551772233,0.836662986714575,0.0234013628548801,0.105262883812189,0.0474472490201341,0.0716272378259078,0.608441940823415
"26",0.0695031767674615,0.67374400113836,0.0732485825613808,0.261481372392757,0.0100649214357667,0.0251022180544343,0.54087775201888
"27",0.0713441336319025,0.733718783362279,0.0694829731288233,0.0938476118917038,0.0220073124451097,0.0496580018214189,0.543719568232751
"28",0.0869953561637277,0.833551706911987,0.0562918859347562,0.192489803566162,0.0663006859784236,0.0830675807327325,0.496755700375946
"29",0.0673369528133357,0.868362665923748,0.000865262103810688,0.114814743805558,0.0652372866656252,0.0770930762195888,0.66376720629648
"30",0.0753446781224375,0.937491963036401,0.0748522217178131,0.23705743672159,0.083551019122508,0.0342514162732661,0.579023522395619
"31",0.086466144605079,0.658247999514222,0.0631683826090379,0.17403360247954,0.0161148742767735,0.0562772812865418,0.521566912198437
"32",0.0892194799656178,0.816988337872061,0.0885745461420937,0.166558532307309,0.0550044241097827,0.0322964458500336,0.599290674168163
"33",0.0802594055492528,0.781762379699526,0.0745144724407502,0.208909185795903,0.0339628633527589,0.0052440547038803,0.53076678182423
"34",0.101441791469442,0.680537754284584,0.0398705803375975,0.137064183677687,0.057019530515842,0.0476820714021141,0.639284978344636
"35",0.0954732755029292,0.848874939421794,0.0159863608114635,0.0988331722610054,0.0766305032600778,0.00530110604878668,0.574023945598068
"36",0.0952307813452085,0.597769436191014,0.0695938055614538,0.133096987960362,0.0122641161818669,0.0686239655886517,0.63972571547233
"37",0.0810083605946964,0.869796643464973,0.0879778356863242,0.198126946109755,0.0408037953442305,0.079071355984403,0.534941140227879
"38",0.0972151430984086,0.600516592481589,0.0826481252256693,0.283716888114996,0.0134115763901108,0.00387857471452731,0.588401701004613
"39",0.0763187351543512,0.483978599060838,0.0295212661901566,0.232872056762546,0.0663520809571249,0.0443740393153331,0.564766917323066
"40",0.0846254335496505,0.57148666636087,0.0874610617342716,0.24763201549329,0.0102782747329918,0.0390898523792387,0.581059814160819
"41",0.115587233482337,0.582262548651057,0.0679509891618085,0.100421056296142,0.0141209760847556,0.00198337524672004,0.622768666321306
"42",0.0738026012748852,0.684212024614935,0.0366248318062321,0.211004332744039,0.0241825988472056,0.0842403639892076,0.560956261833909
"43",0.0924854810262457,0.470637827951447,0.0228146616463605,0.252007715057338,0.0484644364544122,0.0905640729295134,0.578555219925806
"44",0.0777448790253164,0.879832697219891,0.000724166713500507,0.266807928375059,0.0148916573522097,0.0568417431186437,0.542077513653902
"45",0.0882798840408796,0.469099522911034,0.0256981493352081,0.244254964719914,0.00228032299320373,0.0119566962047976,0.554200767260279
"46",0.0839865202835142,0.711240009105264,0.0539534160653237,0.247992964053541,0.0668909686818836,0.0572869454851332,0.570794183992578
"47",0.064723394668543,0.940321637308184,0.0904481784867815,0.235085602226625,0.00728462095946116,0.00437978478090414,0.64346860381237
"48",0.0880146345602029,0.767026324838395,0.0601524353780137,0.281169808944719,0.0819981465489899,0.0217617039722493,0.576608541755817
"49",0.068692548382984,0.508235765888881,0.0510144465723444,0.113693080795898,0.0358617382219017,0.0621009062499826,0.534940824146452
"50",0.0935489769673555,0.653741744027916,0.00407635662286738,0.155861410912541,0.0832071295697587,0.0322038662693325,0.650710791757242
"51",0.0696230600508288,0.542870116151509,0.0781612051309315,0.272277103181731,0.0249472084375636,0.0630790959129433,0.543550383489128
"52",0.0747802026994768,0.762062369847638,0.0684116175538238,0.260966780530809,0.033549160169903,0.0350526217508512,0.61765032051164
"53",0.0963556177907863,0.820123082108321,0.0026410836588847,0.100694380525988,0.0599970928522628,0.0434081515173874,0.581722873278634
"54",0.0794532150124533,0.524074917023817,0.0339039432500043,0.156413922100499,0.0256025249881823,0.0182519018003019,0.527566907615218
"55",0.0814027144626586,0.507868477631906,0.0866773799473543,0.200397956551424,0.0606514413507766,0.0717153521899862,0.654217911972781
"56",0.0698479128262091,0.776814427745831,0.0629061773555849,0.103123465223107,0.0852404588158524,0.012223305871896,0.608043148747986
"57",0.0910032211204777,0.660557449235351,0.051099420762413,0.220109953976253,0.0365955573000895,0.0887443757608944,0.495128405453518
"58",0.10360217665506,0.585663333492075,0.0892857359990878,0.253936460352251,0.0337145464669841,0.0639992052497874,0.605130975188954
"59",0.0990309268306751,0.552817122264949,0.0636384282317527,0.166030494175036,0.0105797191501246,0.0403169627771763,0.53485387609394
"60",0.0936844523264967,0.521497197022853,0.033404655898788,0.170186316460489,0.0389387172669017,0.000909662879432038,0.553421052923503
"61",0.109439621735394,0.860945689635134,0.0541794190969711,0.264090903933479,0.0201764180071495,0.0161204753580954,0.5150116100926
"62",0.0754733227313082,0.71379807644739,0.0117308071833749,0.153462823311655,0.0260933095605496,0.0502643707191045,0.578410548200795
"63",0.107787915515396,0.581875220276281,0.0161407691533287,0.133640927261988,1.30253826817965e-05,0.022522859506526,0.513832282831467
"64",0.101191233231778,0.737272194501168,0.0582886197951127,0.182894638574084,0.0600894568891913,0.0524147543281042,0.555736912521024
"65",0.0778220872580358,0.435961700397896,0.0247895319212713,0.0956451529312381,0.051597621705753,0.0238932361873796,0.505598934284994
"66",0.0721341731842311,0.54010018271411,0.0536148579261878,0.236329614666408,0.0617775999210239,0.00209538706590013,0.556406362309997
"67",0.110687398504866,0.684873917030774,0.0253015333052032,0.0994647369182358,0.0575155607341562,0.0399953702446209,0.635452460374649
"68",0.0957426439368926,0.844345480138291,0.0764990108696592,0.21440175567351,0.0521800866972127,0.0746881035264488,0.648567927812918
"69",0.0807299988127778,0.628897204529311,0.0992941951061346,0.263567483288599,0.0382130275732545,0.0532121961787,0.639168002164305
"70",0.0999255553533997,0.470640194847305,0.0299177363204995,0.198717453456394,0.0257610250144651,0.0524519525409983,0.49688229436463
"71",0.0845305781250568,0.439949569771883,0.0313048014312239,0.174245308055943,0.0476028057735472,0.00761302204794509,0.526495360087348
"72",0.0874896049969567,0.789094992568318,0.0793458458501223,0.204870357286128,0.0149758658550137,0.00495226709238698,0.586093312821046
"73",0.0928130827186838,0.800213437774965,0.0882601706449145,0.109688022288133,0.0946473334933606,0.0833616447562481,0.539750052048098
"74",0.0971652512529517,0.610901437362955,0.0389199797806278,0.215809179223577,0.0230957123055723,0.0563831798738614,0.556615456920935
"75",0.0855637472576934,0.495462415461728,0.0922799791476584,0.248777809789622,0.0718946518018595,0.0204505748024595,0.642921866011246
"76",0.0818163227825376,0.830602805713321,0.07564599069161,0.188690869036045,0.0622169615022675,0.0696700875077272,0.619086000832214
"77",0.0858912802282339,0.601941828784389,0.0309701783644964,0.104688989086085,0.030676383674139,0.0143172403406749,0.571285615418515
"78",0.101609714609777,0.615502490492999,0.0711028403645356,0.241929455353576,0.0350640335672182,0.0883250985758227,0.620316651479282
"79",0.0907304846459158,0.593825898896557,0.0021025563424496,0.22749761754374,0.0205280647852223,0.0776033086291058,0.57128932100709
"80",0.0848916728448489,0.461846722522743,0.0409124336583738,0.149809335822398,0.051742705708698,0.0222481021983562,0.594077740930757
"81",0.0688288074213765,0.810360999899483,0.0536598523334382,0.234726471157488,0.00799009922846271,0.0378970756972466,0.666075597819747
"82",0.100363241905474,0.599308168691837,0.015435282095887,0.131092731668205,0.0376658339935211,0.0585384671276411,0.578161210995103
"83",0.0746556555766931,0.548172864479017,0.0587804307961459,0.211561952860268,0.0347762615930319,0.00993048874900183,0.578624606291333
"84",0.0747346415656459,0.633224292687281,0.0184409932897645,0.221503200150141,0.0581316682638908,0.0326479837041189,0.641285238517656
"85",0.0924934669285093,0.777342333610944,0.087644717258602,0.185513490576487,0.0522048974445456,0.0791395903088263,0.579174494151361
"86",0.0874948192864229,0.550981911579093,0.0195966466594758,0.112929694673517,0.0109347521121796,0.0819315130000835,0.595300284782576
"87",0.108231918802869,0.666459530755528,0.0250030093909758,0.250889783490103,0.0299022377461499,0.0189326451287273,0.594199535382845
"88",0.0889494169117381,0.504638624052274,0.0370555882964888,0.275928285502416,0.00612705531726178,0.0106095903300112,0.527214948763363
"89",0.0807804172086487,0.827717689609262,0.0423095871103506,0.212783374933525,0.0296072511482619,0.00300559217370778,0.53004139366366
"90",0.0641432489203999,0.607162530785068,0.029547143455371,0.216544469122049,0.0821701106779067,0.0340995559832557,0.573675412740368
"91",0.0784638394762125,0.530236393566327,0.0181750170893109,0.175193034412068,0.0611593613893311,0.0299693082196326,0.561665511339971
"92",0.101799014474431,0.767473698057278,0.0596697902039431,0.206542723429916,0.0363299980639982,0.0390182997235217,0.585172351584294
"93",0.0926654157891473,0.535623328314047,0.0598416467609085,0.254632259345114,0.0651559331528638,0.0266898318402427,0.590816197390836
"94",0.0887240380184787,0.771719696193492,0.00594929201106063,0.200281895312308,0.0607872146933144,0.0715610706194757,0.676958473852451
"95",0.0741097531691601,0.686223894582211,0.00481024167215857,0.120216090822759,0.0233360275288431,0.0288213050221859,0.630909372815463
"96",0.0946103276052383,0.566277650540166,0.0584040478475238,0.235438480838664,0.0616793483086379,0.0832717998673069,0.552709753934121
"97",0.0790197158828244,0.783778251439042,0.0429527745829176,0.138265552967296,0.0377686446380662,0.0519327640989688,0.503037208753213
"98",0.0882794060174002,0.779368511756462,0.0395908299382672,0.114425752051553,0.0118874459121476,0.0728792504958112,0.555415286241748
