"","CognitiveLoad","Attention","Boredom","Frustration","Confusion","Stress","Engagement"
"1",0.29385568907569,0.69451053313984,0.000275189586829643,0.156450314754011,0.0434128366331253,0.0302527622134982,0.611380850622887
"2",0.391295623606904,0.866305268684335,0.0967252367368409,0.216009899763036,0.0858098243146075,0.0774271244598156,0.671733740346872
"3",0.245131934631898,0.774785677404661,0.0244454769567092,0.135416050703655,0.0605008180652834,0.0412157149775371,0.526655947514159
"4",0.268216106556471,0.908745232708266,0.0249426905701258,0.233902969717975,0.00572648063540247,0.0349525282429019,0.555946400054876
"5",0.269293955418928,0.768381172997834,0.0207832487896122,0.228059467081593,0.0404704996584295,0.0235334175492083,0.587576194461167
"6",0.305805530833601,0.8031923436436,0.00128376619789115,0.21835427961069,0.0216644589292775,0.0379687000435164,0.55714867298927
"7",0.331910386751665,0.811668703367114,0.00506242264471509,0.176755497864649,0.0741270469478622,0.00982000258829137,0.587357417963588
"8",0.302318980769652,0.81861092922984,0.0572471510985376,0.130247252734999,0.0481260732825142,0.0306154954326312,0.582539489561581
"9",0.325567352126944,0.814481233974311,0.0501405152540296,0.271946080168204,0.0122727415770823,0.0234357337700265,0.639367520801915
"10",0.279050579943052,0.887663578014844,0.0753707192003714,0.268010457963789,0.00788038090208495,0.0365410865226738,0.523923889718461
"11",0.24750112796759,0.861887321198161,0.0461657079788782,0.0849960952648179,0.0309677531241311,0.0763031588059519,0.547863379132813
"12",0.357891288420543,0.759058974670628,0.052049255420607,0.144299659615147,0.0659096772523351,0.0184488508545696,0.580923937489652
"13",0.343357120704194,0.787099062647164,0.0712381223955687,0.206096591556935,0.0178643814070227,0.0118472323375679,0.557783566038709
"14",0.316241238193811,0.743363780061856,0.0733381221004984,0.124065223159259,0.0811940216173455,0.0298448341785039,0.493297068140674
"15",0.309044822491389,0.710971263225014,0.0430619045817268,0.168159075955044,0.0914515473521093,0.0853845061517962,0.536068033084944
"16",0.321888299132083,0.829532753121381,0.0821786101657283,0.221510613244806,0.0716405707364872,0.0471742833926246,0.617593240993601
"17",0.293691509303734,0.825128932743227,0.00241960856653512,0.126485237321198,0.0750668289439305,0.0360802399812729,0.557495162638445
"18",0.295777361359104,0.802967266924736,0.0413291930549556,0.152573270012965,0.0573761788709424,0.032524980690262,0.540064332357036
"19",0.294503638775345,0.81347891880126,0.0758654739450818,0.189268491452599,0.0240979522992037,0.0818828975275588,0.667962197288475
"20",0.306886793676039,0.690274587135566,0.0402913701211603,0.222699193893492,0.00244055877910514,0.0247641721532211,0.65064574949406
"21",0.344942930731284,0.712151735867787,0.0478879757126765,0.119457629043689,0.0684515005382935,0.093005059713302,0.59257395259097
"22",0.275634841145106,0.70275551254929,0.0325705525248574,0.24207448275129,0.015423532806261,0.0379164912345097,0.581039106357867
"23",0.259104589344306,0.761425437540777,0.0701038423378038,0.266180323348121,0.0856811782287433,0.0213102077006385,0.570593837737393
"24",0.264081059095452,0.772433063832268,0.0571228524863333,0.147619560728326,0.0797205110707187,0.0183834012913538,0.568562342107222
"25",0.353400835832927,0.88374068148688,0.017907790166594,0.246079669566256,0.0689868089550368,0.0402643061327113,0.561998566908401
